record_id,dept_id,date,transactions,errors,delay_minutes
68302,104,2024-04-03,485,5,3
68303,104,2024-02-22,146,11,25
68304,103,2024-11-10,425,2,39
68305,104,2024-02-01,189,25,46
68306,105,2024-12-22,390,51,17
68307,102,2024-02-13,360,21,39
68308,101,2024-06-08,239,10,23
68309,102,2024-09-18,452,53,56
68310,103,2024-12-03,486,40,51
68311,101,2024-12-07,156,1,34
68312,104,2024-09-14,401,47,49
68313,103,2024-06-17,137,19,53
68314,104,2024-12-18,391,43,36
68315,104,2024-06-26,451,17,4
68316,105,2024-02-07,274,26,12
68317,104,2024-06-24,492,15,52
68318,101,2024-06-20,434,14,2
68319,104,2024-01-03,417,40,25
68320,101,2024-01-11,305,36,56
68321,101,2024-11-18,488,23,28
68322,103,2024-03-09,410,56,26
68323,103,2024-03-18,231,21,49
68324,104,2024-08-05,349,6,59
68325,101,2024-06-15,363,33,26
68326,104,2024-11-30,80,12,44
68327,104,2024-03-22,120,8,32
68328,105,2024-01-19,312,44,20
68329,104,2024-12-05,491,63,57
68330,103,2024-01-22,474,6,33
68331,105,2024-06-28,382,40,4
68332,104,2024-11-30,339,33,54
68333,105,2024-04-02,473,44,25
68334,105,2024-02-03,306,5,37
68335,104,2024-11-30,390,3,3
68336,105,2024-05-22,432,48,12
68337,105,2024-05-05,237,29,57
68338,104,2024-05-30,277,13,41
68339,105,2024-11-02,238,2,34
68340,102,2024-08-08,231,12,52
68341,101,2024-09-14,195,3,6
68342,104,2024-12-24,304,9,55
68343,104,2024-11-15,196,28,38
68344,103,2024-03-23,157,1,49
68345,103,2024-09-07,400,36,33
68346,101,2024-10-08,306,19,49
68347,103,2024-05-07,189,13,17
68348,105,2024-04-23,383,23,11
68349,103,2024-08-04,397,8,38
68350,102,2024-02-04,75,1,3
68351,105,2024-06-04,362,37,58
68352,101,2024-10-28,309,18,21
68353,101,2024-11-08,138,4,27
68354,102,2024-10-22,422,25,18
68355,102,2024-12-29,98,11,12
68356,103,2024-02-08,137,20,56
68357,104,2024-01-23,330,8,1
68358,101,2024-04-20,77,11,0
68359,105,2024-01-11,212,27,5
68360,105,2024-03-04,382,28,6
68361,104,2024-08-09,263,20,13
68362,102,2024-06-15,302,40,28
68363,105,2024-11-25,113,9,57
68364,103,2024-02-26,209,5,2
68365,102,2024-12-09,367,29,5
68366,105,2024-06-06,394,51,29
68367,104,2024-03-07,381,14,46
68368,105,2024-06-10,257,33,6
68369,104,2024-06-06,185,9,52
68370,104,2024-09-04,279,3,7
68371,103,2024-03-22,104,6,56
68372,103,2024-01-17,426,11,15
68373,101,2024-09-04,431,54,53
68374,104,2024-01-27,452,40,33
68375,104,2024-06-17,416,27,17
68376,102,2024-09-06,373,18,9
68377,102,2024-04-20,326,30,22
68378,105,2024-07-15,360,31,45
68379,104,2024-03-09,66,2,7
68380,104,2024-10-25,133,8,7
68381,101,2024-05-25,249,9,41
68382,104,2024-04-06,123,14,25
68383,102,2024-07-01,452,57,17
68384,105,2024-05-31,221,30,24
68385,104,2024-01-02,172,22,25
68386,101,2024-12-19,79,9,15
68387,101,2024-02-05,60,8,31
68388,103,2024-10-31,409,17,34
68389,102,2024-06-20,406,57,13
68390,104,2024-02-11,57,3,48
68391,103,2024-05-13,164,2,6
68392,105,2024-10-24,114,8,18
68393,104,2024-07-13,127,18,35
68394,104,2024-08-08,82,4,13
68395,103,2024-11-10,486,37,6
68396,102,2024-09-19,152,11,39
68397,105,2024-07-01,194,23,23
68398,102,2024-03-13,422,2,0
68399,105,2024-05-26,252,20,37
68400,104,2024-06-19,294,37,7
68401,102,2024-01-31,266,9,18
68402,101,2024-04-24,486,43,28
68403,102,2024-09-15,464,52,59
68404,103,2024-03-10,210,30,26
68405,101,2024-03-07,172,2,29
68406,103,2024-05-22,220,23,40
68407,101,2024-09-10,461,53,55
68408,101,2024-02-05,368,10,22
68409,103,2024-10-10,292,6,36
68410,101,2024-01-15,449,42,37
68411,105,2024-01-03,371,55,51
68412,101,2024-01-20,280,15,39
68413,102,2024-02-20,395,43,1
68414,104,2024-02-13,107,1,13
68415,101,2024-12-08,58,7,4
68416,102,2024-03-06,144,17,30
68417,102,2024-09-29,488,15,33
68418,101,2024-12-10,460,52,32
68419,103,2024-11-02,358,27,3
68420,102,2024-10-06,320,3,25
68421,103,2024-11-02,173,13,56
68422,105,2024-07-04,216,5,51
68423,104,2024-01-23,57,0,4
68424,105,2024-12-07,306,42,8
68425,103,2024-03-16,67,10,16
68426,102,2024-07-26,400,19,2
68427,102,2024-05-03,195,4,34
68428,101,2024-06-29,334,18,53
68429,105,2024-07-07,283,3,22
68430,103,2024-10-25,392,37,53
68431,105,2024-04-19,358,6,41
68432,101,2024-05-17,418,46,30
68433,103,2024-05-30,448,2,26
68434,102,2024-01-03,91,0,15
68435,104,2024-05-27,352,14,46
68436,103,2024-07-28,447,7,54
68437,102,2024-07-21,386,21,30
68438,103,2024-01-20,282,24,39
68439,104,2024-12-23,467,33,36
68440,103,2024-05-04,128,15,24
68441,101,2024-10-28,138,16,21
68442,102,2024-02-16,273,10,50
68443,103,2024-08-15,204,8,1
68444,103,2024-11-15,477,68,21
68445,105,2024-11-13,89,8,10
68446,105,2024-01-30,385,19,7
68447,105,2024-09-25,378,0,8
68448,104,2024-12-17,163,14,8
68449,103,2024-10-25,488,48,50
68450,102,2024-12-28,338,19,57
68451,103,2024-01-29,134,5,55
68452,101,2024-10-23,309,0,43
68453,103,2024-09-16,477,5,41
68454,101,2024-06-01,89,7,60
68455,102,2024-09-18,491,66,46
68456,102,2024-07-07,370,45,29
68457,103,2024-02-04,246,1,37
68458,101,2024-07-08,314,41,56
68459,104,2024-04-16,446,3,38
68460,104,2024-02-26,412,20,19
68461,104,2024-09-28,443,60,36
68462,105,2024-09-16,425,37,58
68463,102,2024-10-10,300,21,8
68464,105,2024-03-24,169,15,37
68465,105,2024-10-20,486,18,28
68466,105,2024-08-05,55,5,59
68467,104,2024-06-02,210,13,34
68468,102,2024-04-08,289,35,19
68469,101,2024-02-24,412,12,20
68470,104,2024-12-10,222,33,8
68471,102,2024-06-26,269,36,16
68472,101,2024-08-05,61,2,15
68473,103,2024-12-02,279,9,12
68474,102,2024-06-30,261,35,21
68475,105,2024-02-28,368,24,26
68476,105,2024-02-01,395,4,40
68477,102,2024-06-17,91,4,0
68478,101,2024-06-04,208,10,18
68479,102,2024-06-13,329,31,58
68480,101,2024-09-15,66,0,35
68481,103,2024-10-07,296,10,37
68482,101,2024-06-07,429,20,55
68483,102,2024-04-26,458,10,27
68484,102,2024-01-08,450,56,2
68485,102,2024-01-31,338,25,55
68486,105,2024-08-25,195,12,48
68487,104,2024-08-04,371,36,28
68488,103,2024-04-14,144,16,5
68489,105,2024-11-24,101,11,60
68490,102,2024-10-06,146,15,7
68491,104,2024-01-28,326,13,14
68492,105,2024-08-18,370,54,21
68493,104,2024-12-19,213,8,53
68494,103,2024-05-29,396,25,58
68495,101,2024-05-02,290,41,56
68496,105,2024-05-29,452,62,34
68497,101,2024-09-20,380,54,42
68498,103,2024-04-09,219,1,25
68499,102,2024-01-05,50,4,20
68500,104,2024-09-03,398,49,37
68501,101,2024-09-08,301,24,31
68502,103,2024-12-11,348,10,56
68503,101,2024-08-12,65,6,10
68504,102,2024-07-22,435,21,38
68505,101,2024-02-15,69,8,56
68506,105,2024-09-08,218,11,18
68507,105,2024-07-23,214,5,30
68508,105,2024-02-07,166,16,27
68509,102,2024-08-26,201,21,4
68510,103,2024-05-08,490,64,46
68511,105,2024-05-05,450,45,14
68512,105,2024-09-25,360,46,14
68513,103,2024-02-27,146,12,41
68514,103,2024-10-24,460,1,17
68515,104,2024-10-29,274,28,27
68516,105,2024-03-20,481,28,60
68517,103,2024-07-07,378,20,20
68518,101,2024-08-03,95,0,51
68519,104,2024-04-24,497,64,50
68520,103,2024-11-07,447,9,22
68521,102,2024-08-26,368,7,54
68522,102,2024-10-03,66,7,7
68523,105,2024-06-08,369,52,36
68524,104,2024-08-08,399,17,38
68525,101,2024-10-29,87,0,2
68526,101,2024-11-26,109,4,59
68527,102,2024-11-04,75,7,57
68528,105,2024-09-05,454,36,48
68529,105,2024-01-11,271,15,2
68530,105,2024-10-30,408,3,39
68531,104,2024-03-12,370,26,51
68532,103,2024-08-05,355,21,28
68533,102,2024-12-27,259,10,38
68534,104,2024-06-17,194,17,7
68535,102,2024-08-17,164,11,19
68536,104,2024-11-29,355,2,25
68537,103,2024-10-31,187,22,44
68538,101,2024-11-15,237,18,3
68539,102,2024-01-10,423,6,18
68540,103,2024-12-26,279,29,20
68541,105,2024-09-13,311,43,24
68542,101,2024-09-18,163,21,47
68543,102,2024-03-27,281,36,50
68544,101,2024-06-24,422,56,29
68545,102,2024-04-23,317,9,39
68546,104,2024-09-03,489,21,21
68547,102,2024-11-17,230,30,36
68548,105,2024-07-02,198,2,12
68549,105,2024-04-01,435,52,47
68550,102,2024-03-30,98,6,29
68551,101,2024-05-21,280,14,1
68552,105,2024-05-10,129,10,54
68553,102,2024-07-11,485,58,14
68554,104,2024-05-31,433,17,0
68555,101,2024-05-01,348,44,53
68556,102,2024-02-10,381,55,4
68557,104,2024-01-12,428,39,59
68558,103,2024-04-17,479,62,17
68559,103,2024-10-15,207,30,56
68560,105,2024-06-09,293,27,2
68561,103,2024-06-27,321,17,42
68562,105,2024-12-08,233,33,4
68563,105,2024-05-05,348,4,55
68564,104,2024-02-10,387,51,42
68565,102,2024-05-29,209,23,12
68566,104,2024-11-12,188,0,19
68567,101,2024-11-09,398,6,41
68568,101,2024-06-17,436,29,2
68569,104,2024-07-01,261,6,41
68570,105,2024-10-22,339,40,38
68571,104,2024-09-15,212,19,53
68572,103,2024-02-29,231,7,32
68573,105,2024-06-19,372,23,15
68574,104,2024-07-08,147,15,16
68575,102,2024-03-18,295,0,3
68576,105,2024-10-05,187,10,27
68577,105,2024-03-15,97,8,26
68578,105,2024-04-14,126,15,24
68579,102,2024-06-03,194,17,49
68580,104,2024-06-20,184,0,23
68581,104,2024-01-26,159,8,36
68582,102,2024-04-25,285,11,2
68583,103,2024-06-16,259,5,34
68584,103,2024-02-20,256,1,47
68585,105,2024-03-05,184,11,49
68586,101,2024-04-13,493,42,16
68587,105,2024-09-16,135,16,12
68588,101,2024-12-19,143,10,19
68589,104,2024-02-13,141,8,51
68590,103,2024-03-31,323,13,5
68591,105,2024-08-06,432,22,57
68592,103,2024-02-01,136,15,46
68593,105,2024-12-21,441,38,43
68594,102,2024-10-01,325,44,41
68595,105,2024-10-08,492,15,25
68596,102,2024-04-27,168,6,14
68597,104,2024-06-10,375,16,8
68598,105,2024-11-22,465,33,14
68599,103,2024-10-23,139,10,27
68600,104,2024-08-22,444,18,55
68601,103,2024-09-04,342,3,48
68602,102,2024-12-03,72,3,49
68603,101,2024-12-19,350,7,49
68604,101,2024-07-31,191,18,7
68605,104,2024-09-30,188,8,34
68606,105,2024-10-07,449,49,8
68607,105,2024-12-19,270,6,23
68608,104,2024-05-04,425,37,0
68609,102,2024-11-24,418,54,50
68610,101,2024-12-26,234,33,27
68611,104,2024-09-30,279,14,46
68612,101,2024-12-05,118,17,31
68613,103,2024-01-21,481,23,36
68614,101,2024-02-09,377,22,14
68615,105,2024-11-28,499,53,32
68616,105,2024-01-21,203,0,7
68617,105,2024-05-08,470,9,38
68618,105,2024-08-21,86,1,55
68619,104,2024-05-15,324,29,5
68620,101,2024-08-09,283,27,60
68621,102,2024-02-25,353,19,57
68622,101,2024-09-14,374,12,15
68623,103,2024-07-07,404,15,15
68624,103,2024-03-05,381,18,14
68625,103,2024-06-28,142,18,55
68626,104,2024-03-10,440,36,44
68627,102,2024-10-30,176,17,0
68628,101,2024-04-14,300,5,26
68629,105,2024-12-28,369,11,2
68630,104,2024-06-06,164,20,50
68631,101,2024-04-21,55,4,54
68632,105,2024-04-06,307,44,54
68633,104,2024-02-15,143,2,30
68634,105,2024-07-31,295,33,39
68635,105,2024-07-07,305,6,57
68636,104,2024-03-29,494,56,29
68637,104,2024-12-07,117,7,0
68638,101,2024-08-16,348,28,39
68639,101,2024-11-28,374,51,20
68640,103,2024-03-27,315,42,54
68641,104,2024-06-22,174,10,44
68642,105,2024-02-02,181,16,25
68643,102,2024-04-24,188,15,6
68644,104,2024-01-14,91,12,43
68645,101,2024-08-04,317,40,40
68646,102,2024-06-14,256,4,14
68647,103,2024-08-21,142,15,59
68648,101,2024-02-12,360,43,32
68649,103,2024-10-29,79,3,53
68650,101,2024-08-08,248,30,36
68651,104,2024-06-04,355,15,22
68652,101,2024-07-22,445,48,9
68653,103,2024-10-27,401,17,59
68654,102,2024-03-29,219,15,51
68655,102,2024-12-11,394,8,2
68656,105,2024-01-21,58,8,8
68657,105,2024-06-17,64,3,38
68658,101,2024-07-18,255,20,15
68659,101,2024-05-19,94,13,34
68660,101,2024-06-02,279,20,53
68661,102,2024-07-27,267,34,6
68662,102,2024-05-26,182,26,41
68663,102,2024-08-30,268,3,45
68664,102,2024-05-05,231,20,40
68665,103,2024-10-31,174,10,55
68666,103,2024-06-25,239,6,60
68667,101,2024-03-20,243,26,60
68668,104,2024-12-02,73,5,52
68669,101,2024-12-22,352,49,13
68670,103,2024-10-27,178,18,58
68671,103,2024-07-07,415,50,56
68672,103,2024-11-06,452,66,4
68673,102,2024-06-10,156,3,56
68674,103,2024-08-09,228,24,57
68675,102,2024-09-12,362,12,5
68676,101,2024-02-28,397,36,51
68677,102,2024-03-09,117,8,51
68678,103,2024-09-04,356,41,40
68679,103,2024-11-06,473,61,33
68680,104,2024-05-21,294,43,31
68681,103,2024-04-10,320,32,20
68682,102,2024-12-21,183,24,11
68683,101,2024-10-31,183,20,42
68684,101,2024-02-19,397,37,6
68685,104,2024-02-20,186,7,38
68686,102,2024-10-29,374,2,13
68687,102,2024-07-09,459,63,45
68688,104,2024-04-10,112,8,4
68689,103,2024-02-08,85,3,5
68690,105,2024-01-26,369,24,27
68691,102,2024-08-03,339,48,50
68692,103,2024-08-10,485,26,48
68693,101,2024-03-11,493,50,3
68694,102,2024-05-28,158,6,48
68695,103,2024-09-03,333,16,18
68696,105,2024-06-30,252,0,30
68697,104,2024-11-30,131,9,7
68698,102,2024-09-07,197,16,24
68699,103,2024-07-05,78,10,18
68700,102,2024-07-05,190,8,28
68701,104,2024-08-02,360,9,35
68702,104,2024-08-27,267,9,31
68703,101,2024-12-26,59,1,0
68704,101,2024-05-04,354,5,8
68705,102,2024-02-06,178,2,10
68706,103,2024-07-22,493,72,37
68707,104,2024-11-06,412,25,21
68708,101,2024-02-24,220,3,20
68709,101,2024-02-12,269,16,7
68710,101,2024-11-20,103,0,10
68711,101,2024-06-19,179,6,28
68712,101,2024-06-01,194,21,36
68713,103,2024-12-06,233,34,53
68714,101,2024-06-10,97,1,56
68715,101,2024-06-29,385,53,34
68716,102,2024-03-08,112,4,30
68717,104,2024-08-07,139,14,17
68718,104,2024-06-22,117,2,10
68719,105,2024-07-05,200,25,5
68720,105,2024-10-20,137,16,35
68721,105,2024-11-24,469,49,27
68722,103,2024-06-15,123,9,40
68723,101,2024-01-03,251,24,34
68724,104,2024-07-18,275,27,34
68725,104,2024-04-22,123,18,55
68726,103,2024-12-28,439,31,16
68727,102,2024-10-05,175,0,58
68728,103,2024-04-07,63,5,9
68729,101,2024-01-22,425,33,32
68730,104,2024-08-17,163,18,36
68731,102,2024-12-28,406,54,48
68732,101,2024-06-07,353,40,3
68733,102,2024-04-01,380,22,16
68734,105,2024-05-04,69,8,30
68735,103,2024-07-01,52,5,56
68736,104,2024-02-21,471,64,28
68737,102,2024-06-12,373,21,17
68738,101,2024-08-26,211,11,40
68739,101,2024-09-27,277,39,16
68740,102,2024-06-06,432,36,2
68741,105,2024-04-22,158,21,34
68742,105,2024-05-28,479,30,39
68743,102,2024-03-28,93,10,19
68744,102,2024-11-15,358,47,53
68745,105,2024-11-19,384,43,56
68746,104,2024-03-20,166,22,2
68747,101,2024-01-31,230,18,36
68748,105,2024-04-22,75,1,60
68749,101,2024-02-11,376,50,46
68750,103,2024-12-23,449,53,2
68751,105,2024-03-06,125,15,49
68752,105,2024-12-15,476,56,40
68753,102,2024-10-04,299,39,43
68754,105,2024-01-23,276,5,8
68755,101,2024-08-20,489,6,34
68756,103,2024-10-18,118,1,43
68757,105,2024-05-10,338,50,8
68758,104,2024-04-05,423,41,60
68759,101,2024-09-19,176,8,33
68760,103,2024-12-16,345,38,59
68761,104,2024-01-19,249,15,27
68762,103,2024-11-20,211,6,6
68763,102,2024-10-17,345,8,50
68764,105,2024-08-18,484,15,32
68765,103,2024-10-08,296,13,22
68766,103,2024-07-06,293,39,9
68767,104,2024-03-12,349,33,8
68768,102,2024-01-10,272,5,58
68769,104,2024-05-04,383,52,5
68770,101,2024-06-21,495,33,43
68771,102,2024-02-25,114,16,12
68772,102,2024-05-10,336,26,47
68773,101,2024-03-18,133,0,6
68774,103,2024-03-07,195,28,42
68775,101,2024-06-16,272,12,58
68776,101,2024-09-24,205,25,55
68777,104,2024-08-13,144,18,58
68778,102,2024-05-25,424,10,0
68779,102,2024-08-10,69,2,7
68780,104,2024-08-13,491,60,59
68781,103,2024-08-11,148,16,30
68782,103,2024-12-22,342,43,22
68783,105,2024-04-24,76,7,7
68784,105,2024-01-22,186,1,54
68785,101,2024-12-04,121,5,26
68786,105,2024-10-10,219,27,49
68787,101,2024-02-27,184,21,30
68788,102,2024-09-15,244,26,51
68789,104,2024-04-24,156,0,19
68790,101,2024-05-27,411,10,29
68791,104,2024-12-08,419,24,39
68792,105,2024-08-29,243,28,8
68793,105,2024-12-27,351,42,44
68794,103,2024-03-23,313,17,42
68795,105,2024-07-13,131,7,34
68796,101,2024-06-09,156,0,44
68797,101,2024-05-14,190,4,13
68798,101,2024-04-19,341,7,14
68799,101,2024-04-17,435,53,22
68800,104,2024-04-07,318,34,8
68801,101,2024-10-14,65,0,44
68802,105,2024-03-28,264,13,52
68803,102,2024-04-10,280,10,35
68804,104,2024-10-16,112,12,39
68805,103,2024-01-08,342,20,18
68806,104,2024-02-18,257,22,11
68807,104,2024-04-24,142,20,18
68808,101,2024-02-17,307,8,12
68809,105,2024-02-15,332,45,60
68810,105,2024-09-06,105,6,2
68811,102,2024-11-24,340,12,27
68812,102,2024-01-28,86,1,22
68813,102,2024-01-06,282,12,58
68814,101,2024-04-30,58,2,20
68815,104,2024-07-08,432,37,40
68816,103,2024-06-25,81,8,25
68817,102,2024-06-21,273,10,20
68818,104,2024-11-22,175,5,58
68819,102,2024-03-14,447,5,3
68820,105,2024-09-05,412,12,15
68821,103,2024-09-01,445,65,8
68822,103,2024-07-19,340,41,50
68823,104,2024-08-21,262,18,17
68824,101,2024-06-22,217,23,54
68825,104,2024-12-02,300,22,39
68826,102,2024-07-15,167,13,40
68827,103,2024-02-19,217,20,30
68828,102,2024-10-13,181,18,60
68829,105,2024-10-23,273,18,13
68830,105,2024-09-22,490,59,18
68831,101,2024-04-28,376,16,59
68832,103,2024-11-14,367,49,30
68833,104,2024-02-23,475,2,33
68834,104,2024-03-11,199,17,32
68835,104,2024-12-07,101,12,7
68836,102,2024-06-26,228,30,53
68837,101,2024-12-15,259,2,14
68838,102,2024-01-25,337,49,11
68839,104,2024-09-27,252,21,18
68840,102,2024-11-10,107,1,6
68841,102,2024-04-09,167,4,39
68842,102,2024-04-10,124,9,49
68843,101,2024-07-26,98,0,52
68844,102,2024-06-27,189,19,58
68845,104,2024-08-02,195,9,47
68846,104,2024-05-10,485,18,58
68847,104,2024-04-12,230,4,15
68848,103,2024-10-29,420,53,21
68849,101,2024-11-24,385,31,33
68850,105,2024-06-01,70,7,54
68851,101,2024-11-19,370,34,15
68852,105,2024-06-07,210,5,12
68853,105,2024-01-20,287,11,17
68854,101,2024-01-27,299,21,47
68855,103,2024-12-31,278,30,30
68856,104,2024-10-04,213,4,19
68857,105,2024-01-02,450,6,43
68858,102,2024-02-25,93,0,28
68859,102,2024-12-30,218,19,3
68860,101,2024-03-18,321,7,48
68861,105,2024-12-19,359,34,47
68862,101,2024-07-14,168,1,60
68863,104,2024-03-17,364,22,25
68864,103,2024-02-15,267,31,5
68865,103,2024-07-23,436,22,42
68866,105,2024-03-20,378,14,52
68867,102,2024-10-29,320,9,12
68868,105,2024-02-23,155,23,59
68869,103,2024-07-31,463,38,22
68870,104,2024-10-07,147,3,29
68871,102,2024-04-01,403,40,43
68872,104,2024-03-07,207,4,58
68873,102,2024-12-17,426,17,43
68874,101,2024-07-20,330,49,49
68875,102,2024-11-29,51,3,37
68876,104,2024-09-12,418,45,41
68877,102,2024-12-01,443,10,8
68878,104,2024-07-03,399,25,16
68879,101,2024-11-08,293,40,49
68880,105,2024-04-12,348,1,51
68881,102,2024-02-10,133,5,39
68882,102,2024-12-26,85,4,59
68883,101,2024-09-11,434,64,41
68884,104,2024-09-23,156,10,11
68885,104,2024-01-04,437,36,39
68886,104,2024-02-06,111,2,20
68887,105,2024-08-26,174,12,7
68888,103,2024-08-29,205,25,51
68889,104,2024-12-22,175,6,34
68890,105,2024-10-13,436,36,1
68891,105,2024-11-16,432,17,4
68892,102,2024-08-20,244,0,6
68893,105,2024-11-03,376,40,43
68894,104,2024-08-19,350,17,47
68895,102,2024-10-23,108,0,49
68896,104,2024-07-17,459,34,21
68897,104,2024-02-27,204,3,55
68898,105,2024-07-19,186,6,19
68899,104,2024-04-03,280,32,6
68900,104,2024-07-18,287,19,54
68901,105,2024-06-14,411,23,29
68902,103,2024-08-09,379,19,51
68903,102,2024-07-25,63,5,31
68904,105,2024-03-18,226,16,1
68905,103,2024-08-03,259,2,18
68906,105,2024-12-22,323,47,39
68907,103,2024-05-26,214,23,49
68908,102,2024-02-27,200,13,8
68909,102,2024-10-21,71,7,27
68910,104,2024-04-27,242,32,55
68911,102,2024-08-07,82,0,37
68912,105,2024-09-10,96,5,2
68913,104,2024-03-12,125,10,6
68914,102,2024-06-29,435,65,43
68915,102,2024-08-10,461,26,35
68916,103,2024-06-19,381,12,8
68917,104,2024-06-21,420,61,51
68918,105,2024-10-09,222,20,35
68919,102,2024-07-22,493,54,20
68920,101,2024-04-03,484,72,7
68921,101,2024-08-11,112,2,4
68922,103,2024-03-22,423,12,19
68923,102,2024-07-20,250,3,30
68924,102,2024-06-08,425,38,55
68925,102,2024-02-29,104,8,39
68926,104,2024-06-05,371,47,14
68927,105,2024-06-18,424,28,18
68928,102,2024-10-13,55,3,55
68929,104,2024-03-14,271,13,30
68930,103,2024-01-08,231,30,45
68931,101,2024-01-30,437,14,14
68932,101,2024-09-02,123,10,33
68933,104,2024-12-12,309,40,8
68934,103,2024-11-17,429,21,38
68935,101,2024-02-09,97,8,12
68936,104,2024-01-01,382,12,8
68937,102,2024-07-09,118,16,36
68938,103,2024-03-12,166,8,14
68939,101,2024-01-29,73,7,5
68940,101,2024-11-29,500,62,24
68941,104,2024-05-25,225,23,20
68942,103,2024-11-15,166,23,47
68943,102,2024-03-28,113,4,22
68944,104,2024-07-06,438,35,3
68945,103,2024-03-08,82,8,4
68946,104,2024-12-12,261,29,10
68947,104,2024-06-13,375,31,4
68948,102,2024-01-30,352,40,46
68949,104,2024-10-15,400,45,1
68950,105,2024-06-23,243,34,12
68951,105,2024-11-14,124,10,6
68952,101,2024-09-15,146,17,17
68953,105,2024-09-13,58,4,56
68954,104,2024-06-25,101,5,23
68955,104,2024-04-11,384,30,1
68956,105,2024-06-27,487,53,58
68957,103,2024-08-28,151,20,40
68958,105,2024-02-08,228,17,46
68959,105,2024-11-10,54,6,0
68960,105,2024-09-08,191,5,8
68961,102,2024-06-21,473,33,57
68962,101,2024-04-13,371,13,0
68963,101,2024-09-14,389,37,37
68964,103,2024-07-05,52,6,2
68965,102,2024-06-27,424,24,12
68966,103,2024-12-13,124,4,52
68967,102,2024-10-31,426,18,16
68968,103,2024-11-06,184,10,39
68969,102,2024-10-17,272,28,30
68970,105,2024-08-18,196,26,25
68971,103,2024-11-26,71,5,5
68972,102,2024-12-05,464,66,18
68973,105,2024-12-24,377,47,9
68974,104,2024-12-27,416,12,54
68975,102,2024-08-19,374,38,36
68976,103,2024-09-24,112,10,59
68977,101,2024-06-23,235,22,5
68978,102,2024-10-20,331,30,16
68979,102,2024-12-06,415,6,19
68980,105,2024-09-22,232,18,4
68981,103,2024-06-13,387,42,8
68982,105,2024-06-16,114,13,14
68983,104,2024-02-02,363,31,28
68984,101,2024-05-06,316,15,47
68985,102,2024-12-22,312,16,56
68986,101,2024-01-08,151,19,44
68987,101,2024-10-01,208,11,58
68988,103,2024-01-31,351,6,5
68989,101,2024-12-23,266,0,10
68990,105,2024-11-17,98,4,6
68991,103,2024-03-18,162,0,58
68992,101,2024-07-14,317,4,45
68993,102,2024-10-03,255,31,11
68994,104,2024-03-22,135,12,58
68995,105,2024-06-04,348,9,28
68996,103,2024-01-30,254,17,26
68997,101,2024-07-11,497,59,13
68998,103,2024-03-08,194,4,52
68999,102,2024-09-12,121,8,33
69000,103,2024-08-30,120,10,36
69001,102,2024-04-14,297,10,28
69002,102,2024-03-02,289,12,6
69003,101,2024-03-23,479,48,47
69004,103,2024-09-23,448,45,50
69005,104,2024-08-12,308,21,40
69006,103,2024-07-11,300,36,1
69007,101,2024-02-25,419,26,3
69008,105,2024-12-27,487,11,7
69009,105,2024-12-19,126,7,31
69010,101,2024-12-15,450,51,12
69011,105,2024-09-15,302,29,42
69012,103,2024-10-21,75,7,29
69013,103,2024-11-02,290,26,10
69014,101,2024-12-09,223,15,6
69015,105,2024-05-27,339,40,53
69016,101,2024-05-11,258,14,43
69017,103,2024-08-16,199,11,59
69018,104,2024-09-02,354,12,28
69019,103,2024-05-30,327,41,20
69020,105,2024-09-02,78,4,18
69021,102,2024-09-17,312,31,7
69022,101,2024-12-13,94,14,23
69023,102,2024-07-10,72,4,51
69024,102,2024-02-10,214,29,37
69025,103,2024-06-06,355,8,6
69026,105,2024-07-10,140,10,26
69027,105,2024-03-23,59,5,33
69028,103,2024-09-30,397,30,20
69029,101,2024-11-11,412,50,55
69030,103,2024-03-05,322,27,26
69031,105,2024-07-18,236,10,33
69032,102,2024-04-17,444,17,25
69033,101,2024-02-10,287,31,12
69034,103,2024-11-11,488,33,42
69035,103,2024-09-13,98,6,11
69036,102,2024-10-29,150,13,7
69037,105,2024-06-29,409,53,30
69038,105,2024-10-10,112,11,40
69039,101,2024-06-11,221,18,6
69040,105,2024-05-26,329,0,59
69041,102,2024-10-20,51,5,44
69042,103,2024-12-15,471,68,60
69043,101,2024-05-30,247,33,33
69044,104,2024-05-23,258,19,43
69045,104,2024-07-05,57,2,6
69046,102,2024-09-30,284,39,35
69047,103,2024-02-17,172,19,37
69048,103,2024-02-23,154,3,21
69049,101,2024-03-28,262,24,35
69050,102,2024-12-28,231,5,19
69051,101,2024-12-25,144,15,7
69052,104,2024-10-19,220,18,8
69053,102,2024-10-04,239,14,8
69054,101,2024-06-02,158,6,41
69055,105,2024-01-25,129,6,14
69056,105,2024-08-23,259,35,27
69057,103,2024-09-13,476,7,39
69058,103,2024-06-22,362,1,40
69059,101,2024-05-02,204,29,47
69060,105,2024-11-10,490,63,21
69061,101,2024-09-28,344,10,28
69062,102,2024-06-04,464,34,33
69063,105,2024-12-25,149,8,46
69064,103,2024-08-04,280,38,45
69065,103,2024-05-08,65,3,10
69066,103,2024-10-17,185,20,40
69067,101,2024-04-12,299,32,42
69068,101,2024-04-03,221,27,59
69069,103,2024-02-10,171,24,38
69070,105,2024-05-16,483,62,41
69071,105,2024-03-07,105,14,50
69072,101,2024-09-06,157,6,5
69073,105,2024-04-29,317,24,28
69074,101,2024-06-14,100,15,40
69075,101,2024-07-03,469,5,5
69076,105,2024-01-27,261,22,38
69077,101,2024-04-15,294,33,45
